window_id,race_id,proposed_split,decision_lap,decision_timestamp_session_sec,attacker_driver,fixed_target_driver,model_applicability,proxy_score,attacker_car_age_sec,target_car_age_sec,attacker_position_age_sec,target_position_age_sec,attacker_target_xyz_euclidean_distance_m,optimizer_status,optimizer_action,optimizer_reason,graph_fingerprint_sha256
ee38ba6e51b8d9dbba9b,2019:Abu Dhabi Grand Prix:Race,development_validation,8,2745.795,ALB,VET,APPLICABLE,0.0052168904803693295,0.05999999999994543,0.05999999999994543,0.09500000000025466,0.09500000000025466,3028.1870814069594,unavailable,,MISSING_SOURCE_BACKED_FRONT_AND_REAR_TIME_GAPS_SECONDS,0a5a8a78d7d9671dc0228d83adbebe3f0cf56cd0bc1f6250ce945d63b888d7c5
ae6642f0d421e08071e1,2020:Hungarian Grand Prix:Race,development_validation,2,2076.405,STR,HAM,APPLICABLE,0.002942829392850399,0.20600000000013097,0.20600000000013097,0.20400000000017826,0.20400000000017826,2270.1599062621117,unavailable,,MISSING_SOURCE_BACKED_FRONT_AND_REAR_TIME_GAPS_SECONDS,58a7c3fce7e4d098f8b2a97c0c01d2789ec197ca0bb244c94d5cdeaa5f18f970
a102ed70a3c8f18c76c8,2020:70th Anniversary Grand Prix:Race,development_validation,3,2182.527,HAM,BOT,APPLICABLE,0.030984047800302505,0.016999999999825377,0.016999999999825377,0.01499999999987267,0.01499999999987267,857.6957502518011,unavailable,,MISSING_SOURCE_BACKED_FRONT_AND_REAR_TIME_GAPS_SECONDS,8b8d6a74568de8c6d20a249d2ae57ac7b1fb6610781d321efd329de9c9c181bb
