year,event,session,driver,identity_status,source_url,source_sha256,fetch_status,http_status,bytes,lap_records,min_lap,max_lap,position_records,parse_error,race_id,cache_path,verified_sha256
2018,Abu Dhabi Grand Prix,Race,ALO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/ALO/laptimes.json,7f887515bb0ae6d58c16370a6ba6f05c18862240776aa35b33e9c1b843f1e64b,PHASE2_CACHE_HIT,200,16094,54,1,54,54,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/613241c268d7a6583ba107ca69f49fb3c7ca1fb6d3251962edb172277c922f02.bin,7f887515bb0ae6d58c16370a6ba6f05c18862240776aa35b33e9c1b843f1e64b
2018,Abu Dhabi Grand Prix,Race,BOT,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/BOT/laptimes.json,dc2d66feda1b579562aae7334ffe4af67ea049745686518ab522c79eb47c9018,PHASE2_CACHE_HIT,200,16395,55,1,55,55,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/fe4c120a9e6424ad3d4fe855f24855aee24bf099e2cca601fc21d2723140f940.bin,dc2d66feda1b579562aae7334ffe4af67ea049745686518ab522c79eb47c9018
2018,Abu Dhabi Grand Prix,Race,ERI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/ERI/laptimes.json,5339db1bac1abb62aab6f6b747fd302dcc2b8f438d0362a76a36abb8e26fbe74,PHASE2_CACHE_HIT,200,7577,25,1,25,24,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/072ecec9a431bbd44a46e308a98864cc61c2c4ab88e7a5ea2931cd3ab90d0e7a.bin,5339db1bac1abb62aab6f6b747fd302dcc2b8f438d0362a76a36abb8e26fbe74
2018,Abu Dhabi Grand Prix,Race,GAS,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/GAS/laptimes.json,873fcdf7f4f784d7d8d1a6db6eb1f9c9cbecf946958ac62f767c99a64e94f0d5,PHASE2_CACHE_HIT,200,14179,47,1,47,46,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/b282a76cc293f7b8495d5b8d7ae8b5229fb7fde98ff33446493aef94f560f40e.bin,873fcdf7f4f784d7d8d1a6db6eb1f9c9cbecf946958ac62f767c99a64e94f0d5
2018,Abu Dhabi Grand Prix,Race,GRO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/GRO/laptimes.json,34e15c8843bfa744bf210ec674343baeefd3028f3d4b5c4590dc52266d4c46d2,PHASE2_CACHE_HIT,200,16290,54,1,54,54,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/14321954dac7981da194ce686c80abe7c4a9b5151306647b00bd68bc7299bbce.bin,34e15c8843bfa744bf210ec674343baeefd3028f3d4b5c4590dc52266d4c46d2
2018,Abu Dhabi Grand Prix,Race,HAM,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/HAM/laptimes.json,43f3a355ee6c0ff64aeb128aa2014b8728b911fc8b0c70341b93680b8fb0c9f9,PHASE2_CACHE_HIT,200,16392,55,1,55,55,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/d863e36346173ec14cc0773a42719a9dfa247ad7142178a1397542b64af819e2.bin,43f3a355ee6c0ff64aeb128aa2014b8728b911fc8b0c70341b93680b8fb0c9f9
2018,Abu Dhabi Grand Prix,Race,HAR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/HAR/laptimes.json,f7084b762a187ae243bdb306c2642cc7496d71a2ac29f8b827372fd532691d4c,PHASE2_CACHE_HIT,200,16266,54,1,54,54,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/d35a82d93297fac3b1ce47dee1b6b2c494d323e2585c86ea5859fee93ce06a45.bin,f7084b762a187ae243bdb306c2642cc7496d71a2ac29f8b827372fd532691d4c
2018,Abu Dhabi Grand Prix,Race,HUL,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/HUL/laptimes.json,8e15ca560ee1b2f20adc37d0af2875d9ae034c1d5987e5510524ec97ed26e8c3,PHASE2_CACHE_HIT,200,644,1,1,1,0,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/42efa4aa9d5b0ff7b635de68eee7e9c07c50714c7f9a47ce681883cfc926b614.bin,8e15ca560ee1b2f20adc37d0af2875d9ae034c1d5987e5510524ec97ed26e8c3
2018,Abu Dhabi Grand Prix,Race,LEC,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/LEC/laptimes.json,325ea9f7290b9c6d9572005cfc0c216c4cc5311b5ac2c54b54b66c7191620685,PHASE2_CACHE_HIT,200,16288,55,1,55,55,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/1548bf3a88778f2e639dbe53a8269ea16afa1ef34d6907d11521d541f3cd834b.bin,325ea9f7290b9c6d9572005cfc0c216c4cc5311b5ac2c54b54b66c7191620685
2018,Abu Dhabi Grand Prix,Race,MAG,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/MAG/laptimes.json,8c2548f37cf366d2b110ab249593efacc597d59e45fa2c2d7512fbbe0bc26435,PHASE2_CACHE_HIT,200,16356,54,1,54,54,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/54310f8ef343290f9db3d03745e14c7e10334a214ec09864d2951be2d207854e.bin,8c2548f37cf366d2b110ab249593efacc597d59e45fa2c2d7512fbbe0bc26435
2018,Abu Dhabi Grand Prix,Race,OCO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/OCO/laptimes.json,178faa4795cddc2e0c2f9e6b6a6c6e6baa7b5d7b0e3ae6cd0bd95e221cb2bc78,PHASE2_CACHE_HIT,200,13673,45,1,45,45,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/45c9b42e7ffb43fbd7dcda42cec4a9fcd3c4a578a7d43d0c6ad0930c72089905.bin,178faa4795cddc2e0c2f9e6b6a6c6e6baa7b5d7b0e3ae6cd0bd95e221cb2bc78
2018,Abu Dhabi Grand Prix,Race,PER,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/PER/laptimes.json,6e96ff6541aa37d1896c25723a297566c8ec54ce302beadc77c5e55cabb53bb0,PHASE2_CACHE_HIT,200,16599,55,1,55,55,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/28ea8c6fbfcab2a6a606c43068292c9a6c3ac584a8fc7af3b4e9556db1b23f7d.bin,6e96ff6541aa37d1896c25723a297566c8ec54ce302beadc77c5e55cabb53bb0
2018,Abu Dhabi Grand Prix,Race,RAI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/RAI/laptimes.json,a8eb1a92e0f7176a03f8292c6839f75a596e5318682d03e8a7619e209d7c1ca5,PHASE2_CACHE_HIT,200,2383,7,1,7,7,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/4a83580a9e7d59761a6760dde17a14079ec1fb930674961f0545729459426be5.bin,a8eb1a92e0f7176a03f8292c6839f75a596e5318682d03e8a7619e209d7c1ca5
2018,Abu Dhabi Grand Prix,Race,RIC,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/RIC/laptimes.json,1ed574d9fa6b277e2153208f95752f9c6546d1365e0e067213ffa9b1ed6e4585,PHASE2_CACHE_HIT,200,16734,55,1,55,55,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/ce3f6462b49e7db485be960cca5f23dc6a706fe9819e5c53f93b4e7f9b06e6cf.bin,1ed574d9fa6b277e2153208f95752f9c6546d1365e0e067213ffa9b1ed6e4585
2018,Abu Dhabi Grand Prix,Race,SAI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/SAI/laptimes.json,eced516d5699b15fa3bc183c5c857c0d26f4941dd51db52de8e875416853e304,PHASE2_CACHE_HIT,200,16323,55,1,55,55,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/e626f6d8f8da10d0f0caebaa356a0dffc7e6a2ef287f6568ad6a4c98de8abf85.bin,eced516d5699b15fa3bc183c5c857c0d26f4941dd51db52de8e875416853e304
2018,Abu Dhabi Grand Prix,Race,SIR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/SIR/laptimes.json,8bf667fa337ecb5154e119d5c81f2d0a01cbe9956c6aa4fa11fd9eb378cd68ab,PHASE2_CACHE_HIT,200,16145,54,1,54,54,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/a3f5bc35f9a9196ff1b4a1e64afa8058f69fbbda78a6bc539b0a29f0562fad7a.bin,8bf667fa337ecb5154e119d5c81f2d0a01cbe9956c6aa4fa11fd9eb378cd68ab
2018,Abu Dhabi Grand Prix,Race,STR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/STR/laptimes.json,f131fc318823f5f0168a54da8aaf66fcff72c79aee5ee388aca824c364ffcdde,PHASE2_CACHE_HIT,200,16135,54,1,54,54,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/43cabebc8d3ad14ce127ac63c0eaa8252ff11f5a62e980f170e5ab95bfc06361.bin,f131fc318823f5f0168a54da8aaf66fcff72c79aee5ee388aca824c364ffcdde
2018,Abu Dhabi Grand Prix,Race,VAN,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/VAN/laptimes.json,cd42b9b0e90776b533f8ba7f87a857bc59a9f5c1b9616732be8fb6b9d4b0a1e5,PHASE2_CACHE_HIT,200,16018,54,1,54,54,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/8da5c684cca8b60194ac6209bdbb88bd4e305093e595c28cb0d479486963bca6.bin,cd42b9b0e90776b533f8ba7f87a857bc59a9f5c1b9616732be8fb6b9d4b0a1e5
2018,Abu Dhabi Grand Prix,Race,VER,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/VER/laptimes.json,e6717e9810450286e14ce58bacd2c1ee9630ed6c0617ac7c6a5f572e339b726e,PHASE2_CACHE_HIT,200,16782,55,1,55,55,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/7deb4780da0f6eb8735d2e7523da63ad0e6c7827ee9d0140c3b5755a802cba96.bin,e6717e9810450286e14ce58bacd2c1ee9630ed6c0617ac7c6a5f572e339b726e
2018,Abu Dhabi Grand Prix,Race,VET,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/VET/laptimes.json,0e23fe1ba4a571aad624abb8c825a70692f2e1cc02a35964d9cfb62f6770b40d,PHASE2_CACHE_HIT,200,16296,55,1,55,55,,2018:Abu Dhabi Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/32e7fcf4b99f421c2389ecfbcf5f4b487390cd29b5e4f0958db3af6a655f0496.bin,0e23fe1ba4a571aad624abb8c825a70692f2e1cc02a35964d9cfb62f6770b40d
2018,Austrian Grand Prix,Race,ALO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/ALO/laptimes.json,379b15ae26d4bc236cdc548ee40590e5de67956a3e9be66f6386e22214cdbd6e,PHASE2_CACHE_HIT,200,20224,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/b86efd09c907a5daad5f0d5c3327d41f6555eed92766263a0274654964f13782.bin,379b15ae26d4bc236cdc548ee40590e5de67956a3e9be66f6386e22214cdbd6e
2018,Austrian Grand Prix,Race,BOT,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/BOT/laptimes.json,b945a4b5212397ba0e230e65087e25ca460e406f68702a2a25431a95b0359e83,PHASE2_CACHE_HIT,200,4346,14,1,14,13,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/54345fa0706fb390126085b270b8fe41cff4a2e191649fe02b3b53a0bf773078.bin,b945a4b5212397ba0e230e65087e25ca460e406f68702a2a25431a95b0359e83
2018,Austrian Grand Prix,Race,ERI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/ERI/laptimes.json,1846f83161ae07aad33163903b0273b513115e558348c65f46916eb6cf912e2e,PHASE2_CACHE_HIT,200,20126,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/208fa294742c834d93ec37ce97bc1a92029fe0839b53b42785d096b2d12f2c87.bin,1846f83161ae07aad33163903b0273b513115e558348c65f46916eb6cf912e2e
2018,Austrian Grand Prix,Race,GAS,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/GAS/laptimes.json,8aff17ab5d7b6d3d90af97c59c6e1f7fec3832d9efaf6815b4373a289b5abe28,PHASE2_CACHE_HIT,200,20437,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/bf4201622a38e9eef6efaf9259568186e45d54d7c15a8bc446fed168fe42a1b7.bin,8aff17ab5d7b6d3d90af97c59c6e1f7fec3832d9efaf6815b4373a289b5abe28
2018,Austrian Grand Prix,Race,GRO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/GRO/laptimes.json,3c822f9a8d0f6558d8f9b57841a189052df91dd63bb251345a2e5ec3f4a11dc9,PHASE2_CACHE_HIT,200,20463,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/61f9edbae1cc41e8300a99341cac90f5c11d1f3895c9fc1d58675d7b0a1be114.bin,3c822f9a8d0f6558d8f9b57841a189052df91dd63bb251345a2e5ec3f4a11dc9
2018,Austrian Grand Prix,Race,HAM,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/HAM/laptimes.json,d9eee24875d19da05679148ff99ceb1034dd78f8dbd11af178f37efa1c6d8414,PHASE2_CACHE_HIT,200,18395,63,1,63,62,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/f24ba3cffadcdd082c8b12db3bb6dd26b519f861652c52528f31231c315e3b6c.bin,d9eee24875d19da05679148ff99ceb1034dd78f8dbd11af178f37efa1c6d8414
2018,Austrian Grand Prix,Race,HAR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/HAR/laptimes.json,40e3894b303cd45b0fc68d89febc2f9ac1bcc20afff699fa8c70daa6aaf0d96e,PHASE2_CACHE_HIT,200,16358,55,1,55,54,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/d937c4aba695ab9b889758fde541363630e03b93c7cb918c725653d1d6c440b8.bin,40e3894b303cd45b0fc68d89febc2f9ac1bcc20afff699fa8c70daa6aaf0d96e
2018,Austrian Grand Prix,Race,HUL,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/HUL/laptimes.json,10124ed658a301e5a96ecbe871c9808f8f4832a6554d642060885317205e285d,PHASE2_CACHE_HIT,200,3763,12,1,12,11,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/4532d6131dee07d1b5da2c149218f61b74a43b2a583faf6ed434ea2b6962dc12.bin,10124ed658a301e5a96ecbe871c9808f8f4832a6554d642060885317205e285d
2018,Austrian Grand Prix,Race,LEC,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/LEC/laptimes.json,9d038cc5c3ad070691cc3cde32aade4b227c81bd989f22823934b40303235f36,PHASE2_CACHE_HIT,200,20171,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/2b4213d3c439b5bdb8db73078eb7a7a4bf1981a9f4348eaa138c9e50134bfe5b.bin,9d038cc5c3ad070691cc3cde32aade4b227c81bd989f22823934b40303235f36
2018,Austrian Grand Prix,Race,MAG,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/MAG/laptimes.json,237f74b92899d4a31b00290bcddd5222978d9cae79042949b4b9b1e679008286,PHASE2_CACHE_HIT,200,20608,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/706787129b2e11bd32d1688cc638f05910b7c5538f2553fbd8bba1768e5f51b7.bin,237f74b92899d4a31b00290bcddd5222978d9cae79042949b4b9b1e679008286
2018,Austrian Grand Prix,Race,OCO,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/OCO/laptimes.json,bbcd29b2c9a169111d79a351ca14d21bb6c4605595231f3723027a91d4fb5d07,PHASE2_CACHE_HIT,200,20454,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/cebf923ea4a1e4787e6131c052c655aeccda83c5256f66a4fc8d6aa18ee70449.bin,bbcd29b2c9a169111d79a351ca14d21bb6c4605595231f3723027a91d4fb5d07
2018,Austrian Grand Prix,Race,PER,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/PER/laptimes.json,e10c7c81364f40e894e590d27f26b558af6219f3723c8814b2e214ad371b82aa,PHASE2_CACHE_HIT,200,20529,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/1d3f8f2e2ab1529750d282ba7ba2ac44c279142659a5d2f266c5a97410258960.bin,e10c7c81364f40e894e590d27f26b558af6219f3723c8814b2e214ad371b82aa
2018,Austrian Grand Prix,Race,RAI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/RAI/laptimes.json,96daabcd1c44a7a888cc63b5bed33d523921288535d395338cd3e908b941937a,PHASE2_CACHE_HIT,200,20383,71,1,71,71,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/79d3bf94b91c1e1bc17d1cbcb79e4c42f967ae0988f571819d09a9390106c5e0.bin,96daabcd1c44a7a888cc63b5bed33d523921288535d395338cd3e908b941937a
2018,Austrian Grand Prix,Race,RIC,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/RIC/laptimes.json,fc7f1bf7562b783f8fba36be5aaa15259cfda1f31fac0abb9996ebae1b9bb0f7,PHASE2_CACHE_HIT,200,16128,54,1,54,53,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/bc8407ac040f2d7747088dfc093a26a885064fb7654342de60ca7a075faf132a.bin,fc7f1bf7562b783f8fba36be5aaa15259cfda1f31fac0abb9996ebae1b9bb0f7
2018,Austrian Grand Prix,Race,SAI,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/SAI/laptimes.json,c9fe5ac0a003b80e7f8b718da091a4b71d9371ccf8f7bfab741b2beb1ef30d1e,PHASE2_CACHE_HIT,200,20430,70,1,70,70,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/933b35780ff4fa3f4a24853427b23e87f8ec58ae85b83163627f90ad562a50f3.bin,c9fe5ac0a003b80e7f8b718da091a4b71d9371ccf8f7bfab741b2beb1ef30d1e
2018,Austrian Grand Prix,Race,SIR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/SIR/laptimes.json,666836d91d2abc93d0d23caeaaa6ea763243c82f253c3b24c117b0a3edacaf27,PHASE2_CACHE_HIT,200,20123,69,1,69,69,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/b2bedeaeb5c48ba7504f2a875159bd3c73878659aca8e8ffe72469993cd3d690.bin,666836d91d2abc93d0d23caeaaa6ea763243c82f253c3b24c117b0a3edacaf27
2018,Austrian Grand Prix,Race,STR,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/STR/laptimes.json,0c9610b0f72ce16925d9852384d7df476efcba7f61974e003bd0eb90ee412ece,PHASE2_CACHE_HIT,200,20037,69,1,69,69,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/0a4c2963456a23b16fa86c793bb3f5a61f049e5312324d513493acf5a818b411.bin,0c9610b0f72ce16925d9852384d7df476efcba7f61974e003bd0eb90ee412ece
2018,Austrian Grand Prix,Race,VAN,VERIFIED_IN_SOURCE_DRIVERS_JSON,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/VAN/laptimes.json,a2d20929782441dd7eeedeffa2f9ada2b251b16d2694da0e09f6d3953ef45a41,PHASE2_CACHE_HIT,200,18708,65,1,65,65,,2018:Austrian Grand Prix:Race,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/d843ba92c3ac20973f7f9c3b17b83edf83e9cb66e8a7cf01664c2647b64c2681.bin,a2d20929782441dd7eeedeffa2f9ada2b251b16d2694da0e09f6d3953ef45a41
