year,event,session,pit_index,driver_id,driver_code,driver_identity_status,lap,stop_number,time_of_day,duration_sec,entry_time,exit_time,event_date,availability_status,source_url,source_sha256
2018,Abu Dhabi Grand Prix,Race,0,brendon_hartley,HAR,MATCHED_DRIVER_ID,1,1,17:16:20,41.012,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,1,hamilton,HAM,MATCHED_DRIVER_ID,7,1,17:29:33,21.283,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,2,leclerc,LEC,MATCHED_DRIVER_ID,7,1,17:29:43,21.828,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,3,grosjean,GRO,MATCHED_DRIVER_ID,7,1,17:29:48,22.354,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,4,vettel,VET,MATCHED_DRIVER_ID,15,1,17:44:11,22.63,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,5,bottas,BOT,MATCHED_DRIVER_ID,16,1,17:45:52,21.6,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,6,max_verstappen,VER,MATCHED_DRIVER_ID,17,1,17:47:44,21.057,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,7,ocon,OCO,MATCHED_DRIVER_ID,18,1,17:49:58,21.979,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,8,perez,PER,MATCHED_DRIVER_ID,26,1,18:04:04,22.112,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,9,alonso,ALO,MATCHED_DRIVER_ID,27,1,18:06:10,21.726,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,10,gasly,GAS,MATCHED_DRIVER_ID,29,1,18:09:35,22.493,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,11,ricciardo,RIC,MATCHED_DRIVER_ID,33,1,18:15:29,21.061,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,12,vandoorne,VAN,MATCHED_DRIVER_ID,35,1,18:20:34,22.317,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,13,sirotkin,SIR,MATCHED_DRIVER_ID,35,1,18:20:39,22.755,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,14,sainz,SAI,MATCHED_DRIVER_ID,37,1,18:23:10,21.964,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,15,bottas,BOT,MATCHED_DRIVER_ID,40,2,18:27:52,21.289,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,16,stroll,STR,MATCHED_DRIVER_ID,40,1,18:29:11,22.189,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Abu Dhabi Grand Prix,Race,17,kevin_magnussen,MAG,MATCHED_DRIVER_ID,41,1,18:30:42,21.587,,,2018-11-25,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1
2018,Austrian Grand Prix,Race,0,vandoorne,VAN,MATCHED_DRIVER_ID,1,1,15:14:13,46.557,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,1,max_verstappen,VER,MATCHED_DRIVER_ID,15,1,15:30:26,21.214,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,2,raikkonen,RAI,MATCHED_DRIVER_ID,15,1,15:30:30,21.552,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,3,ricciardo,RIC,MATCHED_DRIVER_ID,15,1,15:30:32,21.95,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,4,vettel,VET,MATCHED_DRIVER_ID,15,1,15:30:34,23.912,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,5,grosjean,GRO,MATCHED_DRIVER_ID,15,1,15:30:46,22.121,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,6,ocon,OCO,MATCHED_DRIVER_ID,15,1,15:30:54,22.527,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,7,sainz,SAI,MATCHED_DRIVER_ID,15,1,15:30:57,23.257,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,8,stroll,STR,MATCHED_DRIVER_ID,15,1,15:31:03,22.181,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,9,gasly,GAS,MATCHED_DRIVER_ID,15,1,15:31:09,22.011,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,10,leclerc,LEC,MATCHED_DRIVER_ID,15,1,15:31:12,21.364,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,11,alonso,ALO,MATCHED_DRIVER_ID,15,1,15:31:16,21.588,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,12,sirotkin,SIR,MATCHED_DRIVER_ID,24,1,15:41:54,23.048,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,13,hamilton,HAM,MATCHED_DRIVER_ID,25,1,15:42:08,21.245,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,14,perez,PER,MATCHED_DRIVER_ID,27,1,15:45:05,22.863,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,15,kevin_magnussen,MAG,MATCHED_DRIVER_ID,28,1,15:46:11,22.138,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,16,sainz,SAI,MATCHED_DRIVER_ID,34,2,15:53:34,26.335,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,17,ricciardo,RIC,MATCHED_DRIVER_ID,38,2,15:57:21,21.259,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,18,vandoorne,VAN,MATCHED_DRIVER_ID,40,2,16:01:56,22.526,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,19,ericsson,ERI,MATCHED_DRIVER_ID,45,1,16:06:18,21.519,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,20,hamilton,HAM,MATCHED_DRIVER_ID,52,2,16:13:20,20.98,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,21,sirotkin,SIR,MATCHED_DRIVER_ID,60,2,16:24:25,24.884,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Austrian Grand Prix,Race,22,stroll,STR,MATCHED_DRIVER_ID,65,2,16:30:07,22.299,,,2018-07-01,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/9/pitstops.json?limit=1000,f3be95f60b3b0736ddfc00c3529c2b64d24850492fc267f3eca518536c59eb36
2018,Azerbaijan Grand Prix,Race,0,raikkonen,RAI,MATCHED_DRIVER_ID,1,1,16:16:15,30.012,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,1,brendon_hartley,HAR,MATCHED_DRIVER_ID,1,1,16:16:35,21.376,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,2,alonso,ALO,MATCHED_DRIVER_ID,1,1,16:16:58,56.71,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,3,kevin_magnussen,MAG,MATCHED_DRIVER_ID,1,1,16:17:11,35.608,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,4,ericsson,ERI,MATCHED_DRIVER_ID,1,1,16:17:16,44.107,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,5,perez,PER,MATCHED_DRIVER_ID,2,1,16:19:26,28.109,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,6,grosjean,GRO,MATCHED_DRIVER_ID,2,1,16:19:32,21.725,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,7,gasly,GAS,MATCHED_DRIVER_ID,12,1,16:40:48,20.782,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,8,sainz,SAI,MATCHED_DRIVER_ID,15,1,16:46:02,21.516,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,9,vandoorne,VAN,MATCHED_DRIVER_ID,17,1,16:49:58,21.103,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,10,ericsson,ERI,MATCHED_DRIVER_ID,18,2,16:52:18,25.378,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,11,hamilton,HAM,MATCHED_DRIVER_ID,22,1,16:58:07,20.377,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,12,brendon_hartley,HAR,MATCHED_DRIVER_ID,22,2,16:59:24,20.809,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,13,stroll,STR,MATCHED_DRIVER_ID,23,1,17:00:38,19.737,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,14,leclerc,LEC,MATCHED_DRIVER_ID,24,1,17:02:20,21.058,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,15,vandoorne,VAN,MATCHED_DRIVER_ID,25,2,17:05:01,20.887,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,16,vettel,VET,MATCHED_DRIVER_ID,30,1,17:12:13,20.037,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,17,ricciardo,RIC,MATCHED_DRIVER_ID,37,1,17:25:09,19.925,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,18,ericsson,ERI,MATCHED_DRIVER_ID,36,3,17:25:51,32.629,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,19,max_verstappen,VER,MATCHED_DRIVER_ID,38,1,17:26:56,19.765,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,20,bottas,BOT,MATCHED_DRIVER_ID,40,1,17:30:08,20.192,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,21,vettel,VET,MATCHED_DRIVER_ID,40,2,17:30:26,20.823,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,22,kevin_magnussen,MAG,MATCHED_DRIVER_ID,39,2,17:30:36,21.778,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,23,hamilton,HAM,MATCHED_DRIVER_ID,40,2,17:30:37,21.329,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,24,gasly,GAS,MATCHED_DRIVER_ID,39,2,17:30:54,21.287,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,25,brendon_hartley,HAR,MATCHED_DRIVER_ID,39,3,17:31:04,21.072,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,26,raikkonen,RAI,MATCHED_DRIVER_ID,40,2,17:31:21,21.149,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,27,vandoorne,VAN,MATCHED_DRIVER_ID,39,3,17:31:27,20.76,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,28,perez,PER,MATCHED_DRIVER_ID,40,2,17:31:34,26.174,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,29,grosjean,GRO,MATCHED_DRIVER_ID,40,2,17:31:39,22.757,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,30,sainz,SAI,MATCHED_DRIVER_ID,40,2,17:31:48,20.967,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,31,leclerc,LEC,MATCHED_DRIVER_ID,40,2,17:32:00,22.03,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,32,stroll,STR,MATCHED_DRIVER_ID,40,2,17:32:03,21.236,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,33,alonso,ALO,MATCHED_DRIVER_ID,40,2,17:32:15,21.371,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,34,ericsson,ERI,MATCHED_DRIVER_ID,39,4,17:32:40,14.998,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Azerbaijan Grand Prix,Race,35,vandoorne,VAN,MATCHED_DRIVER_ID,46,4,17:47:50,20.978,,,2018-04-29,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/4/pitstops.json?limit=1000,4494b677479753c36f23c08c5932d390ae24dae00880c03e778cef8e0c7e36b6
2018,Belgian Grand Prix,Race,0,vettel,VET,MATCHED_DRIVER_ID,1,1,15:15:59,19.582,,,2018-08-26,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/13/pitstops.json?limit=1000,fb436aafc5eb6e644484b662607d93ba79da639f75c86cc144562041cca27bb6
2018,Belgian Grand Prix,Race,1,hamilton,HAM,MATCHED_DRIVER_ID,1,1,15:16:01,19.372,,,2018-08-26,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/13/pitstops.json?limit=1000,fb436aafc5eb6e644484b662607d93ba79da639f75c86cc144562041cca27bb6
2018,Belgian Grand Prix,Race,2,perez,PER,MATCHED_DRIVER_ID,1,1,15:16:02,19.667,,,2018-08-26,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/13/pitstops.json?limit=1000,fb436aafc5eb6e644484b662607d93ba79da639f75c86cc144562041cca27bb6
2018,Belgian Grand Prix,Race,3,ocon,OCO,MATCHED_DRIVER_ID,1,1,15:16:03,19.582,,,2018-08-26,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/13/pitstops.json?limit=1000,fb436aafc5eb6e644484b662607d93ba79da639f75c86cc144562041cca27bb6
2018,Belgian Grand Prix,Race,4,max_verstappen,VER,MATCHED_DRIVER_ID,1,1,15:16:04,19.942,,,2018-08-26,DURATION_AND_TIME_OF_DAY_ONLY,https://api.jolpi.ca/ergast/f1/2018/13/pitstops.json?limit=1000,fb436aafc5eb6e644484b662607d93ba79da639f75c86cc144562041cca27bb6
