race_id,split,year,event,session,driver,supplied_archive_status,supplied_archive_rows,selected_laps,fastf1_cache_state,fastf1_retrieval_status,retrieval_error,telemetry_coverage_status,fastf1_participant,car_rows,position_rows,car_driver_hours,position_driver_hours,car_session_time_start_sec,car_session_time_end_sec,position_session_time_start_sec,position_session_time_end_sec,car_median_interval_sec,car_p95_interval_sec,car_max_interval_sec,car_gap_count_over_5s,car_gap_seconds_over_5s,position_median_interval_sec,position_p95_interval_sec,position_max_interval_sec,position_gap_count_over_5s,position_gap_seconds_over_5s,coverage_status,coverage_scope_note
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,OCO,CACHED_SELECTED_LAP_STREAM,998,8,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,21096,17005,1.4029558333333332,1.4028847222222223,2014.479,7065.12,2014.611,7064.996,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,PER,CACHED_SELECTED_LAP_STREAM,795,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25406,20443,1.686581111111111,1.6865561111111111,2014.479,8086.171,2014.611,8086.213,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.4000000000005457,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,RAI,CACHED_SELECTED_LAP_STREAM,1224,2,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,4732,3832,0.3161036111111112,0.31608861111111114,2014.479,3152.452,2014.611,3152.53,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,RIC,CACHED_SELECTED_LAP_STREAM,777,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25088,20187,1.6655363888888888,1.6654447222222224,2014.479,8010.41,2014.611,8010.212,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.4000000000005457,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,SAI,CACHED_SELECTED_LAP_STREAM,796,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25327,20380,1.68137,1.6813616666666666,2014.479,8067.411,2014.611,8067.513,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.4000000000005457,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,SIR,CACHED_SELECTED_LAP_STREAM,802,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25306,20363,1.6799588888888888,1.6799727777777778,2014.479,8062.331,2014.611,8062.513,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.4000000000005457,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,STR,CACHED_SELECTED_LAP_STREAM,801,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25237,20307,1.6753808333333333,1.675333888888889,2014.479,8045.85,2014.611,8045.813,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.4000000000005457,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,VAN,CACHED_SELECTED_LAP_STREAM,800,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25240,20309,1.675580833333333,1.6755005555555555,2014.479,8046.57,2014.611,8046.413,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.4000000000005457,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,VER,CACHED_SELECTED_LAP_STREAM,773,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25076,20178,1.6647474999999998,1.6646947222222221,2014.479,8007.57,2014.611,8007.512,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.4000000000005457,0,0.0,PASS,per-driver telemetry row
2018:Abu Dhabi Grand Prix:Race,train,2018,Abu Dhabi Grand Prix,Race,VET,CACHED_SELECTED_LAP_STREAM,779,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25034,20144,1.661969722222222,1.661888888888889,2014.479,7997.57,2014.611,7997.411,0.23999999999978172,0.27999999999974534,0.40099999999983993,0,0.0,0.3000000000001819,0.3000000000001819,0.4000000000005457,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,ALO,CACHED_SELECTED_LAP_STREAM,548,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20594,16719,1.3794813888888888,1.3794952777777778,403.535,5369.668,403.499,5369.682,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,BOT,CACHED_SELECTED_LAP_STREAM,524,3,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,4385,3559,0.29364777777777773,0.29361583333333335,403.535,1460.667,403.499,1460.516,0.2400000000000091,0.24099999999998545,0.36000000000012733,0,0.0,0.2999999999999545,0.3000000000001819,0.30100000000015825,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,ERI,CACHED_SELECTED_LAP_STREAM,545,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20614,16735,1.3808147222222222,1.3808008333333333,403.535,5374.468,403.499,5374.382,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
