window_id,event_id,link_type
f9c6c642d45fa8e69216,d2cf61944e9076b322ab327b,TIMING_CANDIDATE_MATCH
a2b0feaed5e5cbd6c52f,bc9a044251469daf03d52681,TIMING_CANDIDATE_MATCH
6b993c277fbef515ff6c,65dc5189af806b1cbd4dfa68,TIMING_CANDIDATE_MATCH
33ef5f5114ad8fbf5f64,86f78d617ad8f12cd649ac6d,TIMING_CANDIDATE_MATCH
539b1791d030ce0a3da8,811087459a0585023d791840,TIMING_CANDIDATE_MATCH
21964097fab8771fc224,23574d14b1442ed8b56e2ae8,TIMING_CANDIDATE_MATCH
138a4b92290646db2e25,0b5f21d95ceafe3b6c532425,TIMING_CANDIDATE_MATCH
56fb58af40a939f716f4,cbf8da3ddfc64c4992bfbe4c,TIMING_CANDIDATE_MATCH
3a1e86defbacf43ec7aa,7d9b3664280e7b2c19d29248,TIMING_CANDIDATE_MATCH
836baf8a4554fb9ad31e,e2e9d0c898825dccde0b1a02,TIMING_CANDIDATE_MATCH
7205914d704454f062b3,2a5620a0817918447e1b3cd1,TIMING_CANDIDATE_MATCH
e932ca50b6b2dddec5a2,73722fdaf3528d02dbd65d07,TIMING_CANDIDATE_MATCH
9cd6d580da55f64e1a9e,8bfca6f5a02a1cdd96cbf8ce,TIMING_CANDIDATE_MATCH
32704df60ac3ccf10bbd,c827c78a8f063abc10cc121f,TIMING_CANDIDATE_MATCH
33bb1a4aa61405ec0464,2d28ea55385ec9f4f34a1792,TIMING_CANDIDATE_MATCH
22e3440ad79e1cc4cb0a,00d6d16798abee8c44a857b6,TIMING_CANDIDATE_MATCH
3d6e406b0ce799421baf,435b435413b8dd19635e5388,TIMING_CANDIDATE_MATCH
8a1180f98788de327cb7,9a7b66d7c7de33bc90f1103e,TIMING_CANDIDATE_MATCH
d7569693f3447555565f,92d0ba1a8c42a1d9eaf76f7b,TIMING_CANDIDATE_MATCH
7846ad9421b3d1ad63de,c30c39ac3f91b11b404b8283,TIMING_CANDIDATE_MATCH
b648151fb622bc42fe1f,b0636e06d96b8fb555708451,TIMING_CANDIDATE_MATCH
cdda495dcb140348ccd1,c501ac9cc4ed59a852ed960b,TIMING_CANDIDATE_MATCH
e139b22f00743f41d348,8a2b437e38666315fe41c22b,TIMING_CANDIDATE_MATCH
f950e94b5a3158db727d,5e4e422af5d90502a54efe7d,TIMING_CANDIDATE_MATCH
a0ba6ab180848bc520fa,366d2b2cbff5399c9c1f7414,TIMING_CANDIDATE_MATCH
20552671e6e778e5ff9a,c5545867b9bd82fd5af7cf08,TIMING_CANDIDATE_MATCH
6883d163067d6115147f,c4fc0a89ae0dc7c71bb0aec6,TIMING_CANDIDATE_MATCH
e7a60339c75ec2473481,f2362cb8002b90e365e34351,TIMING_CANDIDATE_MATCH
9b2b3c5d302ec61724c5,8e665303e8631fffab79677c,TIMING_CANDIDATE_MATCH
cabb9e68865098761eff,6b4043e870d3db4492dbb681,TIMING_CANDIDATE_MATCH
a264fd61f93ac62cebff,196b7b225c5b39d5f0f6cc13,TIMING_CANDIDATE_MATCH
61adc26dc79d8e012de2,45cf11aec087278d95b8be44,TIMING_CANDIDATE_MATCH
9990f58253e07f839461,0d841743d316ae54724c1656,TIMING_CANDIDATE_MATCH
