race_id,source_kind,driver,url,cache_path,bytes,sha256,expected_sha256,sha256_match,status,http_status,retrieved_at_utc,repository_or_provider,verification_status,redistribution_status
2018:Abu Dhabi Grand Prix:Race,TracingInsights drivers.json,,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/drivers.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/4c20a8ca745068c085cf9b285e873e8445b62d25e122b3842132f1f993a122a0.bin,2059,2e160907566be1eac278fdc848830bf62af1720c4006ce75331cee75d765dabf,2e160907566be1eac278fdc848830bf62af1720c4006ce75331cee75d765dabf,True,CACHE_HIT,200,2026-09-11T09:43:44.742442+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,ALO,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/ALO/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/613241c268d7a6583ba107ca69f49fb3c7ca1fb6d3251962edb172277c922f02.bin,16094,7f887515bb0ae6d58c16370a6ba6f05c18862240776aa35b33e9c1b843f1e64b,7f887515bb0ae6d58c16370a6ba6f05c18862240776aa35b33e9c1b843f1e64b,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.254218+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,BOT,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/BOT/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/fe4c120a9e6424ad3d4fe855f24855aee24bf099e2cca601fc21d2723140f940.bin,16395,dc2d66feda1b579562aae7334ffe4af67ea049745686518ab522c79eb47c9018,dc2d66feda1b579562aae7334ffe4af67ea049745686518ab522c79eb47c9018,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.255390+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,ERI,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/ERI/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/072ecec9a431bbd44a46e308a98864cc61c2c4ab88e7a5ea2931cd3ab90d0e7a.bin,7577,5339db1bac1abb62aab6f6b747fd302dcc2b8f438d0362a76a36abb8e26fbe74,5339db1bac1abb62aab6f6b747fd302dcc2b8f438d0362a76a36abb8e26fbe74,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.256333+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,GAS,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/GAS/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/b282a76cc293f7b8495d5b8d7ae8b5229fb7fde98ff33446493aef94f560f40e.bin,14179,873fcdf7f4f784d7d8d1a6db6eb1f9c9cbecf946958ac62f767c99a64e94f0d5,873fcdf7f4f784d7d8d1a6db6eb1f9c9cbecf946958ac62f767c99a64e94f0d5,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.256896+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,GRO,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/GRO/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/14321954dac7981da194ce686c80abe7c4a9b5151306647b00bd68bc7299bbce.bin,16290,34e15c8843bfa744bf210ec674343baeefd3028f3d4b5c4590dc52266d4c46d2,34e15c8843bfa744bf210ec674343baeefd3028f3d4b5c4590dc52266d4c46d2,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.257877+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,HAM,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/HAM/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/d863e36346173ec14cc0773a42719a9dfa247ad7142178a1397542b64af819e2.bin,16392,43f3a355ee6c0ff64aeb128aa2014b8728b911fc8b0c70341b93680b8fb0c9f9,43f3a355ee6c0ff64aeb128aa2014b8728b911fc8b0c70341b93680b8fb0c9f9,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.258895+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,HAR,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/HAR/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/d35a82d93297fac3b1ce47dee1b6b2c494d323e2585c86ea5859fee93ce06a45.bin,16266,f7084b762a187ae243bdb306c2642cc7496d71a2ac29f8b827372fd532691d4c,f7084b762a187ae243bdb306c2642cc7496d71a2ac29f8b827372fd532691d4c,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.259944+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,HUL,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/HUL/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/42efa4aa9d5b0ff7b635de68eee7e9c07c50714c7f9a47ce681883cfc926b614.bin,644,8e15ca560ee1b2f20adc37d0af2875d9ae034c1d5987e5510524ec97ed26e8c3,8e15ca560ee1b2f20adc37d0af2875d9ae034c1d5987e5510524ec97ed26e8c3,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.261098+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,LEC,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/LEC/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/1548bf3a88778f2e639dbe53a8269ea16afa1ef34d6907d11521d541f3cd834b.bin,16288,325ea9f7290b9c6d9572005cfc0c216c4cc5311b5ac2c54b54b66c7191620685,325ea9f7290b9c6d9572005cfc0c216c4cc5311b5ac2c54b54b66c7191620685,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.261255+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,MAG,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/MAG/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/54310f8ef343290f9db3d03745e14c7e10334a214ec09864d2951be2d207854e.bin,16356,8c2548f37cf366d2b110ab249593efacc597d59e45fa2c2d7512fbbe0bc26435,8c2548f37cf366d2b110ab249593efacc597d59e45fa2c2d7512fbbe0bc26435,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.262362+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,OCO,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/OCO/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/45c9b42e7ffb43fbd7dcda42cec4a9fcd3c4a578a7d43d0c6ad0930c72089905.bin,13673,178faa4795cddc2e0c2f9e6b6a6c6e6baa7b5d7b0e3ae6cd0bd95e221cb2bc78,178faa4795cddc2e0c2f9e6b6a6c6e6baa7b5d7b0e3ae6cd0bd95e221cb2bc78,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.263400+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,PER,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/PER/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/28ea8c6fbfcab2a6a606c43068292c9a6c3ac584a8fc7af3b4e9556db1b23f7d.bin,16599,6e96ff6541aa37d1896c25723a297566c8ec54ce302beadc77c5e55cabb53bb0,6e96ff6541aa37d1896c25723a297566c8ec54ce302beadc77c5e55cabb53bb0,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.264259+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,RAI,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/RAI/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/4a83580a9e7d59761a6760dde17a14079ec1fb930674961f0545729459426be5.bin,2383,a8eb1a92e0f7176a03f8292c6839f75a596e5318682d03e8a7619e209d7c1ca5,a8eb1a92e0f7176a03f8292c6839f75a596e5318682d03e8a7619e209d7c1ca5,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.265491+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,RIC,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/RIC/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/ce3f6462b49e7db485be960cca5f23dc6a706fe9819e5c53f93b4e7f9b06e6cf.bin,16734,1ed574d9fa6b277e2153208f95752f9c6546d1365e0e067213ffa9b1ed6e4585,1ed574d9fa6b277e2153208f95752f9c6546d1365e0e067213ffa9b1ed6e4585,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.265765+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,SAI,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/SAI/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/e626f6d8f8da10d0f0caebaa356a0dffc7e6a2ef287f6568ad6a4c98de8abf85.bin,16323,eced516d5699b15fa3bc183c5c857c0d26f4941dd51db52de8e875416853e304,eced516d5699b15fa3bc183c5c857c0d26f4941dd51db52de8e875416853e304,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.266884+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,SIR,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/SIR/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/a3f5bc35f9a9196ff1b4a1e64afa8058f69fbbda78a6bc539b0a29f0562fad7a.bin,16145,8bf667fa337ecb5154e119d5c81f2d0a01cbe9956c6aa4fa11fd9eb378cd68ab,8bf667fa337ecb5154e119d5c81f2d0a01cbe9956c6aa4fa11fd9eb378cd68ab,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.267892+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,STR,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/STR/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/43cabebc8d3ad14ce127ac63c0eaa8252ff11f5a62e980f170e5ab95bfc06361.bin,16135,f131fc318823f5f0168a54da8aaf66fcff72c79aee5ee388aca824c364ffcdde,f131fc318823f5f0168a54da8aaf66fcff72c79aee5ee388aca824c364ffcdde,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.268899+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,VAN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/VAN/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/8da5c684cca8b60194ac6209bdbb88bd4e305093e595c28cb0d479486963bca6.bin,16018,cd42b9b0e90776b533f8ba7f87a857bc59a9f5c1b9616732be8fb6b9d4b0a1e5,cd42b9b0e90776b533f8ba7f87a857bc59a9f5c1b9616732be8fb6b9d4b0a1e5,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.270014+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,VER,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/VER/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/7deb4780da0f6eb8735d2e7523da63ad0e6c7827ee9d0140c3b5755a802cba96.bin,16782,e6717e9810450286e14ce58bacd2c1ee9630ed6c0617ac7c6a5f572e339b726e,e6717e9810450286e14ce58bacd2c1ee9630ed6c0617ac7c6a5f572e339b726e,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.271064+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,TracingInsights laptimes.json,VET,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/VET/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/32e7fcf4b99f421c2389ecfbcf5f4b487390cd29b5e4f0958db3af6a655f0496.bin,16296,0e23fe1ba4a571aad624abb8c825a70692f2e1cc02a35964d9cfb62f6770b40d,0e23fe1ba4a571aad624abb8c825a70692f2e1cc02a35964d9cfb62f6770b40d,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.272112+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,pit,,https://api.jolpi.ca/ergast/f1/2018/21/pitstops.json?limit=1000,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/60ad889bf6a78339c48d8d724da51be27fb3c393ad7838ed9d6fd6847dfcbd97.bin,2092,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1,45052575e71f9903413b4306b551d945805153a05fc708ffd2bebc6bfd0beeb1,True,CACHE_HIT,200,2026-09-11T09:59:04.957580+00:00,Jolpica/Ergast-compatible,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,race_control,,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/rcm.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/f29a53919abd715a8987766926c6205ceda5c8451a5ac85e2ed0dfb3dd2a0980.bin,8676,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab,a6eeb3452303a8da950dbd344584d4a193d903f4184fd1871f282c37fcd108ab,True,CACHE_HIT,200,2026-09-11T09:58:19.865636+00:00,Jolpica/Ergast-compatible,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Abu Dhabi Grand Prix:Race,weather,,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Abu%20Dhabi%20Grand%20Prix/Race/weather.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/d531270e373e2e9fef30bc464587e91ca54c13e0cb30a187afe3a9381ca0e6f9.bin,6165,d6d10866eb106f752aa5ed352b330f5bb1e215975af4e9f45f2d48a0ec966c7d,d6d10866eb106f752aa5ed352b330f5bb1e215975af4e9f45f2d48a0ec966c7d,True,CACHE_HIT,200,2026-09-11T09:57:43.408086+00:00,Jolpica/Ergast-compatible,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights drivers.json,,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/drivers.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/367c13768f238247d870c709080bf06bf042a9162de1ad0a765a063bf6de8390.bin,2057,331244b112d6e6ef2bcd34b820054cc2cba59faf88b52f1aaffae5114b70d12a,331244b112d6e6ef2bcd34b820054cc2cba59faf88b52f1aaffae5114b70d12a,True,CACHE_HIT,200,2026-09-11T09:43:45.155149+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,ALO,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/ALO/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/b86efd09c907a5daad5f0d5c3327d41f6555eed92766263a0274654964f13782.bin,20224,379b15ae26d4bc236cdc548ee40590e5de67956a3e9be66f6386e22214cdbd6e,379b15ae26d4bc236cdc548ee40590e5de67956a3e9be66f6386e22214cdbd6e,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.273092+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,BOT,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/BOT/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/54345fa0706fb390126085b270b8fe41cff4a2e191649fe02b3b53a0bf773078.bin,4346,b945a4b5212397ba0e230e65087e25ca460e406f68702a2a25431a95b0359e83,b945a4b5212397ba0e230e65087e25ca460e406f68702a2a25431a95b0359e83,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.274411+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,ERI,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/ERI/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/208fa294742c834d93ec37ce97bc1a92029fe0839b53b42785d096b2d12f2c87.bin,20126,1846f83161ae07aad33163903b0273b513115e558348c65f46916eb6cf912e2e,1846f83161ae07aad33163903b0273b513115e558348c65f46916eb6cf912e2e,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.274940+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,GAS,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/GAS/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/bf4201622a38e9eef6efaf9259568186e45d54d7c15a8bc446fed168fe42a1b7.bin,20437,8aff17ab5d7b6d3d90af97c59c6e1f7fec3832d9efaf6815b4373a289b5abe28,8aff17ab5d7b6d3d90af97c59c6e1f7fec3832d9efaf6815b4373a289b5abe28,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.276265+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,GRO,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/GRO/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/61f9edbae1cc41e8300a99341cac90f5c11d1f3895c9fc1d58675d7b0a1be114.bin,20463,3c822f9a8d0f6558d8f9b57841a189052df91dd63bb251345a2e5ec3f4a11dc9,3c822f9a8d0f6558d8f9b57841a189052df91dd63bb251345a2e5ec3f4a11dc9,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.277660+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,HAM,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/HAM/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/f24ba3cffadcdd082c8b12db3bb6dd26b519f861652c52528f31231c315e3b6c.bin,18395,d9eee24875d19da05679148ff99ceb1034dd78f8dbd11af178f37efa1c6d8414,d9eee24875d19da05679148ff99ceb1034dd78f8dbd11af178f37efa1c6d8414,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.279012+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,HAR,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/HAR/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/d937c4aba695ab9b889758fde541363630e03b93c7cb918c725653d1d6c440b8.bin,16358,40e3894b303cd45b0fc68d89febc2f9ac1bcc20afff699fa8c70daa6aaf0d96e,40e3894b303cd45b0fc68d89febc2f9ac1bcc20afff699fa8c70daa6aaf0d96e,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.280183+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,HUL,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/HUL/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/4532d6131dee07d1b5da2c149218f61b74a43b2a583faf6ed434ea2b6962dc12.bin,3763,10124ed658a301e5a96ecbe871c9808f8f4832a6554d642060885317205e285d,10124ed658a301e5a96ecbe871c9808f8f4832a6554d642060885317205e285d,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.281148+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,LEC,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/LEC/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/2b4213d3c439b5bdb8db73078eb7a7a4bf1981a9f4348eaa138c9e50134bfe5b.bin,20171,9d038cc5c3ad070691cc3cde32aade4b227c81bd989f22823934b40303235f36,9d038cc5c3ad070691cc3cde32aade4b227c81bd989f22823934b40303235f36,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.281419+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
2018:Austrian Grand Prix:Race,TracingInsights laptimes.json,MAG,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Austrian%20Grand%20Prix/Race/MAG/laptimes.json,/home/anshumandutta/Downloads/APEX-R_Devsez_Full_Application/phase2_data_foundation/cache/remote/706787129b2e11bd32d1688cc638f05910b7c5538f2553fbd8bba1768e5f51b7.bin,20608,237f74b92899d4a31b00290bcddd5222978d9cae79042949b4b9b1e679008286,237f74b92899d4a31b00290bcddd5222978d9cae79042949b4b9b1e679008286,True,PHASE2_CACHE_HIT,200,2026-09-11T11:25:12.282620+00:00,TracingInsights,CACHE_SHA256_VERIFIED,SOURCE_PAYLOAD_NOT_REPACKAGED
